WarehouseCode,ZipCode,Carrier,CustomerOrderNumber,ShippedDate,Pieces,Weight
"Hultagatan 47, Borås",25373,Postnord_SE,45134082416,2022/09/07 10:28,2,3562
"Hultagatan 47, Borås",25373,Postnord_SE,45143184926,2022/09/07 10:28,2,2556
"Hultagatan 47, Borås",25373,Postnord_SE,45178623956,2022/09/08 15:09,1,611
"Hultagatan 47, Borås",25373,Postnord_SE,45194476126,2022/09/09 07:58,5,4085
"Hultagatan 47, Borås",25373,Postnord_SE,45202689906,2022/09/09 11:25,9,19278
"Hultagatan 47, Borås",25373,Postnord_SE,45237475696,2022/09/11 10:20,13,56407
"Hultagatan 47, Borås",25373,Postnord_SE,45249873616,2022/09/10 16:15,3,1536
"Hultagatan 47, Borås",25373,Postnord_SE,45255208266,2022/09/10 16:15,12,32148
"Hultagatan 47, Borås",25373,Postnord_SE,45274091016,2022/09/10 16:15,8,9480
"Hultagatan 47, Borås",25373,SE Instabox,45084454886,2022/09/06 20:27,2,380
"Hultagatan 47, Borås",25373,SE Instabox,45098460516,2022/09/07 08:12,1,511
"Hultagatan 47, Borås",25373,SE Instabox,45164873246,2022/09/08 00:59,4,4272
"Hultagatan 47, Borås",25373,SE Instabox,45169202276,2022/09/08 22:28,2,300
"Hultagatan 47, Borås",25373,SE Instabox,45182021746,2022/09/08 22:28,1,924
"Hultagatan 47, Borås",25373,SE Instabox,45210947376,2022/09/10 14:10,9,22352
"Hultagatan 47, Borås",25373,SE Instabox,45242230066,2022/09/11 12:42,1,654
"Hultagatan 47, Borås",25374,Postnord_SE,45049346596,2022/09/06 10:36,3,1713
"Hultagatan 47, Borås",25374,Postnord_SE,45188948686,2022/09/08 18:07,1,188
"Hultagatan 47, Borås",25374,Postnord_SE,45230930976,2022/09/11 16:03,2,1238
"Hultagatan 47, Borås",25424,SE Instabox,45034095506,2022/09/05 13:58,2,1700
"Hultagatan 47, Borås",25424,SE Instabox,45038131016,2022/09/05 13:58,5,4505
"Hultagatan 47, Borås",25424,SE Instabox,45041334846,2022/09/05 13:58,7,14329
"Hultagatan 47, Borås",25424,SE Instabox,45048982886,2022/09/06 20:27,1,95
"Hultagatan 47, Borås",25424,SE Instabox,45113757916,2022/09/08 00:59,3,3477
"Hultagatan 47, Borås",25424,SE Instabox,45114532366,2022/09/08 00:59,7,12348
"Hultagatan 47, Borås",25426,Postnord_SE,45026421136,2022/09/05 15:17,1,184
"Hultagatan 47, Borås",25426,Postnord_SE,45046433336,2022/09/05 15:44,2,1728
"Hultagatan 47, Borås",25426,Postnord_SE,45053149896,2022/09/05 15:17,1,44
"Hultagatan 47, Borås",25426,Postnord_SE,45057726656,2022/09/06 10:36,14,58114
"Hultagatan 47, Borås",25426,Postnord_SE,45067952216,2022/09/06 15:19,1,188
"Hultagatan 47, Borås",25426,Postnord_SE,45072579746,2022/09/06 10:36,5,4365
"Hultagatan 47, Borås",25426,Postnord_SE,45106826226,2022/09/07 10:28,23,209223
"Hultagatan 47, Borås",25426,Postnord_SE,45111497376,2022/09/06 13:20,3,3672
"Hultagatan 47, Borås",25426,Postnord_SE,45137516796,2022/09/06 15:19,1,194
"Hultagatan 47, Borås",25426,Postnord_SE,45142025846,2022/09/07 10:28,3,1191
"Hultagatan 47, Borås",25426,Postnord_SE,45149946306,2022/09/07 15:14,4,1460
"Hultagatan 47, Borås",25426,Postnord_SE,45156960646,2022/09/07 15:14,1,387
"Hultagatan 47, Borås",25426,Postnord_SE,45170113976,2022/09/08 15:09,1,200
"Hultagatan 47, Borås",25426,Postnord_SE,45171664716,2022/09/08 10:11,10,19240
"Hultagatan 47, Borås",25426,Postnord_SE,45193041216,2022/09/08 15:09,1,345
"Hultagatan 47, Borås",25426,Postnord_SE,45271817966,2022/09/09 18:04,1,228
"Hultagatan 47, Borås",25426,SE Instabox,45033164726,2022/09/06 20:27,3,2061
"Hultagatan 47, Borås",25426,SE Instabox,45036731676,2022/09/05 13:58,2,2654
"Hultagatan 47, Borås",25426,SE Instabox,45037057956,2022/09/05 13:58,7,25760
"Hultagatan 47, Borås",25426,SE Instabox,45038253046,2022/09/05 13:58,3,2274
"Hultagatan 47, Borås",25426,SE Instabox,45039624076,2022/09/05 13:58,8,9928
